Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,location,timestamp,tweet,tiny_tweet,tokens,stems,score
85306,85306,85306,"[,]",2020-05-11 21:27:37+00:00,"Celina, una vida llena de estereotipos de la cuarentena",Celina vida llena estereotipos cuarentena,"['celina', 'vida', 'llena', 'estereotipos', 'cuarentena']","['celin', 'vid', 'llen', 'estereotip', 'cuarenten']",1
85331,85331,85331,"[,]",2020-05-11 21:28:23+00:00,"Lola, una vida llena de cuarentena no voy a aceptarlo de ninguna manera",Lola vida llena cuarentena aceptarlo ninguna manera,"['lola', 'vida', 'llena', 'cuarentena', 'aceptarlo', 'ninguna', 'manera']","['lol', 'vid', 'llen', 'cuarenten', 'acept', 'ningun', 'maner']",1
85370,85370,85370,"[,]",2020-05-11 21:30:32+00:00,@lautarovaldes Jajaja perdón mala mía la cuarentena me tiene así amigo,Jajaja perd mala cuarentena tiene amigo,"['jajaja', 'perd', 'mala', 'cuarentena', 'tiene', 'amigo']","['jajaj', 'perd', 'mal', 'cuarenten', 'tien', 'amig']",1
85381,85381,85381,"[,]",2020-05-11 21:30:58+00:00,@moirabasualdo1 Es la alegría de mi cuarentena jajajaja,alegr cuarentena jajajaja,"['alegr', 'cuarentena', 'jajajaja']","['alegr', 'cuarenten', 'jajajaj']",1
85406,85406,85406,"[,]",2020-05-11 21:32:04+00:00,@milenacarrascos Segui rompiendo la cuarentena!,Segui rompiendo cuarentena,"['segui', 'rompiendo', 'cuarentena']","['segui', 'romp', 'cuarenten']",1
85569,85569,85569,"[,]",2020-05-11 21:37:58+00:00,Yo en cuarentena y sin estar embarazada,cuarentena estar embarazada,"['cuarentena', 'estar', 'embarazada']","['cuarenten', 'estar', 'embaraz']",1
85582,85582,85582,"[,]",2020-05-11 21:38:34+00:00,La china embarazada es yo en cuarentena.. la misma panza pero sin pibe en mí caso 🤣,china embarazada cuarentena misma panza pero pibe caso,"['china', 'embarazada', 'cuarentena', 'misma', 'panza', 'pero', 'pibe', 'caso']","['chin', 'embaraz', 'cuarenten', 'mism', 'panz', 'per', 'pib', 'cas']",1
85655,85655,85655,"[,]",2020-05-11 21:41:42+00:00,"Te dicen que sigue la cuarentena por 1 año, pero tenes un non-negotiable por mes a tu favor, ¿qué elegís?",dicen sigue cuarentena pero tenes negotiable favor eleg,"['dicen', 'sigue', 'cuarentena', 'pero', 'tenes', 'negotiable', 'favor', 'eleg']","['dic', 'sig', 'cuarenten', 'per', 'ten', 'negoti', 'favor', 'eleg']",0
85665,85665,85665,"[,]",2020-05-11 21:42:01+00:00,FBI modo cuarentena,modo cuarentena,"['modo', 'cuarentena']","['mod', 'cuarenten']",1
85727,85727,85727,"[,]",2020-05-11 21:44:15+00:00,"Yo a esta hora estaba viendo si el Clio estaba limpio para ir a buscarlo para pasar tremenda noche, te odio cuarentena",esta hora estaba viendo Clio estaba limpio para buscarlo para pasar tremenda noche odio cuarentena,"['esta', 'hora', 'estaba', 'viendo', 'clio', 'estaba', 'limpio', 'para', 'buscarlo', 'para', 'pasar', 'tremenda', 'noche', 'odio', 'cuarentena']","['esta', 'hor', 'estab', 'viend', 'cli', 'estab', 'limpi', 'par', 'busc', 'par', 'pas', 'tremend', 'noch', 'odi', 'cuarenten']",0
85729,85729,85729,"[,]",2020-05-11 21:44:19+00:00,Que onda? Desde ayer que sale todo el mundo🙄 Bs as no sigue en cuarentena?,onda Desde ayer sale todo mundo sigue cuarentena,"['onda', 'desde', 'ayer', 'sale', 'todo', 'mundo', 'sigue', 'cuarentena']","['onda', 'desd', 'ayer', 'sal', 'tod', 'mund', 'sig', 'cuarenten']",0
85751,85751,85751,"[,]",2020-05-11 21:45:12+00:00,@GonzaTosti @leoparadizo La cuarentena está terminada de hecho nadie da bola,cuarentena terminada hecho nadie bola,"['cuarentena', 'terminada', 'hecho', 'nadie', 'bola']","['cuarenten', 'termin', 'hech', 'nadi', 'bol']",1
85753,85753,85753,"[,]",2020-05-11 21:45:13+00:00,"@NoemiPereyra @IgnazioMagnani @mariangelesmen @JuanManuelArna3 Eeeella, la agenda llena en cuarentena... Jajajajaja xD 😂😂",Eeeella agenda llena cuarentena Jajajajaja,"['eeeella', 'agenda', 'llena', 'cuarentena', 'jajajajaja']","['eeeell', 'agend', 'llen', 'cuarenten', 'jajajajaj']",1
85845,85845,85845,"[,]",2020-05-11 21:49:35+00:00,"Para los seres insociables como yo, la cuarentena es lo mejor que nos pudo haber pasado. 😁",Para seres insociables como cuarentena mejor pudo haber pasado,"['para', 'seres', 'insociables', 'como', 'cuarentena', 'mejor', 'pudo', 'haber', 'pasado']","['par', 'ser', 'insoci', 'com', 'cuarenten', 'mejor', 'pud', 'hab', 'pas']",1
85994,85994,85994,"[,]",2020-05-11 21:54:39+00:00,Nunca ahorré tanta plata como ahora estando en cuarentena 🤦‍♂️,Nunca ahorr tanta plata como ahora estando cuarentena,"['nunca', 'ahorr', 'tanta', 'plata', 'como', 'ahora', 'estando', 'cuarentena']","['nunc', 'ahorr', 'tant', 'plat', 'com', 'ahor', 'estand', 'cuarenten']",0
86079,86079,86079,"[,]",2020-05-11 21:58:05+00:00,@Desalmado11 Ventilando las joyas de la Corona.,Ventilando joyas Corona,"['ventilando', 'joyas', 'corona']","['ventil', 'joy', 'coron']",1
86101,86101,86101,"[,]",2020-05-11 21:58:51+00:00,en que momento se terminó la cuarentena obligatoria que todos se están juntando con sus parejas y amigos?ya se puede salir o que?,momento termin cuarentena obligatoria todos juntando parejas amigos puede salir,"['momento', 'termin', 'cuarentena', 'obligatoria', 'todos', 'juntando', 'parejas', 'amigos', 'puede', 'salir']","['moment', 'termin', 'cuarenten', 'obligatori', 'tod', 'junt', 'parej', 'amig', 'pued', 'sal']",0
86187,86187,86187,"[,]",2020-05-11 22:01:32+00:00,Sería mucho más feliz en esta cuarentena sino me estarían matando con la facultad,mucho feliz esta cuarentena sino estar matando facultad,"['mucho', 'feliz', 'esta', 'cuarentena', 'sino', 'estar', 'matando', 'facultad']","['much', 'feliz', 'esta', 'cuarenten', 'sin', 'estar', 'mat', 'facult']",0
86201,86201,86201,"[,]",2020-05-11 22:02:01+00:00,"Necesito una notebook para entrar a Omegle, sería la cuarentena más divertida",Necesito notebook para entrar Omegle cuarentena divertida,"['necesito', 'notebook', 'para', 'entrar', 'omegle', 'cuarentena', 'divertida']","['necesit', 'notebook', 'par', 'entrar', 'omegl', 'cuarenten', 'divert']",0
86203,86203,86203,"[,]",2020-05-11 22:02:02+00:00,Sería mucho más feliz en esta cuarentena sino me estuviesen matando en la facultad,mucho feliz esta cuarentena sino estuviesen matando facultad,"['mucho', 'feliz', 'esta', 'cuarentena', 'sino', 'estuviesen', 'matando', 'facultad']","['much', 'feliz', 'esta', 'cuarenten', 'sin', 'estuv', 'mat', 'facult']",1
86259,86259,86259,"[,]",2020-05-11 22:04:18+00:00,@monteithandyou dios soy capaz de romper la cuarentena para hacerle unos mimitos por favor la amo✨❣️,dios capaz romper cuarentena para hacerle unos mimitos favor,"['dios', 'capaz', 'romper', 'cuarentena', 'para', 'hacerle', 'unos', 'mimitos', 'favor']","['dios', 'capaz', 'romp', 'cuarenten', 'par', 'hac', 'unos', 'mimit', 'favor']",0
86333,86333,86333,"[,]",2020-05-11 22:07:15+00:00,En 'cosas que solo pasan en Uruguay' hay gente en Cardona q está en cuarentena por qué hay un caso positivo de Covid en una whiskeria🤦,cosas solo pasan Uruguay gente Cardona cuarentena caso positivo Covid whiskeria,"['cosas', 'solo', 'pasan', 'uruguay', 'gente', 'cardona', 'cuarentena', 'caso', 'positivo', 'covid', 'whiskeria']","['cos', 'sol', 'pas', 'uruguay', 'gent', 'cardon', 'cuarenten', 'cas', 'posit', 'cov', 'whiskeri']",0
86370,86370,86370,"[,]",2020-05-11 22:08:26+00:00,Yo volviendo a ver a mis perros después de la cuarentena ❤️,volviendo perros despu cuarentena,"['volviendo', 'perros', 'despu', 'cuarentena']","['volv', 'perr', 'despu', 'cuarenten']",1
86540,86540,86540,"[,]",2020-05-11 22:14:44+00:00,Está cuarentena y mi Hígado no se llevan bien!!😣,cuarentena gado llevan bien,"['cuarentena', 'gado', 'llevan', 'bien']","['cuarenten', 'gad', 'llev', 'bien']",1
86629,86629,86629,"[,]",2020-05-11 22:18:08+00:00,No se ustedes pero no sienten que somos unos pocos pelotudos encerrados haciendo cuarentena ??,ustedes pero sienten somos unos pocos pelotudos encerrados haciendo cuarentena,"['ustedes', 'pero', 'sienten', 'somos', 'unos', 'pocos', 'pelotudos', 'encerrados', 'haciendo', 'cuarentena']","['usted', 'per', 'sient', 'som', 'unos', 'poc', 'pelotud', 'encerr', 'hac', 'cuarenten']",0
86645,86645,86645,"[,]",2020-05-11 22:18:52+00:00,"Lo bueno de la cuarentena es que tenemos juegos de mesa y estufa, la felicidad está ahí 🙌",bueno cuarentena tenemos juegos mesa estufa felicidad,"['bueno', 'cuarentena', 'tenemos', 'juegos', 'mesa', 'estufa', 'felicidad']","['buen', 'cuarenten', 'ten', 'jueg', 'mes', 'estuf', 'felic']",1
86687,86687,86687,"[,]",2020-05-11 22:20:08+00:00,@maxpowerhp El quilombo es que te dicen AMBA sigue en face 3 pero empezaron a flexibilizar la cuarentena con más actividades laborales 🤔,quilombo dicen AMBA sigue face pero empezaron flexibilizar cuarentena actividades laborales,"['quilombo', 'dicen', 'amba', 'sigue', 'face', 'pero', 'empezaron', 'flexibilizar', 'cuarentena', 'actividades', 'laborales']","['quilomb', 'dic', 'amba', 'sig', 'fac', 'per', 'empez', 'flexibiliz', 'cuarenten', 'activ', 'laboral']",1
86702,86702,86702,"[,]",2020-05-11 22:20:42+00:00,"Todos los días de la cuarentena veo a Eduardo Feinman mientras hago gimnasia, lo sé, no estoy bien.😁",Todos cuarentena Eduardo Feinman mientras hago gimnasia estoy bien,"['todos', 'cuarentena', 'eduardo', 'feinman', 'mientras', 'hago', 'gimnasia', 'estoy', 'bien']","['tod', 'cuarenten', 'eduard', 'feinm', 'mientr', 'hag', 'gimnasi', 'estoy', 'bien']",0
86746,86746,86746,"[,]",2020-05-11 22:22:37+00:00,"De lo mejor que he visto en la cuarentena, gracias @KioscoToni por compartir esto 💪💪💪",mejor visto cuarentena gracias compartir esto,"['mejor', 'visto', 'cuarentena', 'gracias', 'compartir', 'esto']","['mejor', 'vist', 'cuarenten', 'graci', 'compart', 'esto']",2
86760,86760,86760,"[,]",2020-05-11 22:23:07+00:00,@milenacarrascos Mmmm no se si @alferdez esta contento con que compres plantitas en plena cuarentena jajajaj,Mmmm esta contento compres plantitas plena cuarentena jajajaj,"['mmmm', 'esta', 'contento', 'compres', 'plantitas', 'plena', 'cuarentena', 'jajajaj']","['mmmm', 'esta', 'content', 'compr', 'plantit', 'plen', 'cuarenten', 'jajajaj']",0
86775,86775,86775,"[,]",2020-05-11 22:23:42+00:00,"@alebresky Y, en cuarentena a veces te meten un poco de preocupación con algunas noticias.",cuarentena veces meten poco preocupaci algunas noticias,"['cuarentena', 'veces', 'meten', 'poco', 'preocupaci', 'algunas', 'noticias']","['cuarenten', 'vec', 'met', 'poc', 'preocupaci', 'algun', 'notici']",0
86857,86857,86857,"[,]",2020-05-11 22:26:20+00:00,Cómo va su cuarentena yo empecé a ser fan de capital ácido,cuarentena empec capital cido,"['cuarentena', 'empec', 'capital', 'cido']","['cuarenten', 'empec', 'capital', 'cid']",1
86963,86963,86963,"[,]",2020-05-11 22:30:06+00:00,Que hago en América tirri...(? Acá se rompera cuarentena también?,hago rica tirri rompera cuarentena tambi,"['hago', 'rica', 'tirri', 'rompera', 'cuarentena', 'tambi']","['hag', 'ric', 'tirri', 'romper', 'cuarenten', 'tambi']",1
87116,87116,87116,"[,]",2020-05-11 22:36:27+00:00,"Es hora de crear un nuevo virus, el Covid falló",hora crear nuevo virus Covid fall,"['hora', 'crear', 'nuevo', 'virus', 'covid', 'fall']","['hor', 'cre', 'nuev', 'virus', 'cov', 'fall']",1
87131,87131,87131,"[,]",2020-05-11 22:37:06+00:00,#sigamosencasa Porque como dijo el Dr Cahn El virus no te busca en tu casa sino q  cuando salís  vas al encuentro de el.,#sigamosencasa Porque como dijo Cahn virus busca casa sino cuando encuentro,"['#sigamosencasa', 'porque', 'como', 'dijo', 'cahn', 'virus', 'busca', 'casa', 'sino', 'cuando', 'encuentro']","['#sigamosencas', 'porqu', 'com', 'dij', 'cahn', 'virus', 'busc', 'cas', 'sin', 'cuand', 'encuentr']",1
87136,87136,87136,"[,]",2020-05-11 22:37:17+00:00,"Aparte... QUIEN NECESITA COMPRAR ROPA EN CUARENTENA, SON JODA? Estorban a los que vamos a comprar cosas esenciales, pedazos de pelotudos",Aparte QUIEN NECESITA COMPRAR ROPA CUARENTENA JODA Estorban vamos comprar cosas esenciales pedazos pelotudos,"['aparte', 'quien', 'necesita', 'comprar', 'ropa', 'cuarentena', 'joda', 'estorban', 'vamos', 'comprar', 'cosas', 'esenciales', 'pedazos', 'pelotudos']","['apart', 'qui', 'necesit', 'compr', 'rop', 'cuarenten', 'jod', 'estorb', 'vam', 'compr', 'cos', 'esencial', 'pedaz', 'pelotud']",0
87176,87176,87176,"[,]",2020-05-11 22:38:38+00:00,Hoy con mi amiga nos pusimos a hacer bici x videollamada jsjsjd lo más productivo que hice en esta cuarentena,amiga pusimos hacer bici videollamada jsjsjd productivo hice esta cuarentena,"['amiga', 'pusimos', 'hacer', 'bici', 'videollamada', 'jsjsjd', 'productivo', 'hice', 'esta', 'cuarentena']","['amig', 'pus', 'hac', 'bici', 'videollam', 'jsjsjd', 'product', 'hic', 'esta', 'cuarenten']",1
87234,87234,87234,"[,]",2020-05-11 22:40:50+00:00,Está la gente con suerte y la gente que se quedó en cuarentena con alguien que puede garchar 24/7,gente suerte gente qued cuarentena alguien puede garchar,"['gente', 'suerte', 'gente', 'qued', 'cuarentena', 'alguien', 'puede', 'garchar']","['gent', 'suert', 'gent', 'qued', 'cuarenten', 'algui', 'pued', 'garch']",1
87348,87348,87348,"[,]",2020-05-11 22:45:06+00:00,"Yo estoy a 5 días más de cuarentena de tirarme el pelo sola, ustedes?",estoy cuarentena tirarme pelo sola ustedes,"['estoy', 'cuarentena', 'tirarme', 'pelo', 'sola', 'ustedes']","['estoy', 'cuarenten', 'tir', 'pel', 'sol', 'usted']",0
87376,87376,87376,"[,]",2020-05-11 22:46:00+00:00,Depilarse 4 veces en cuarentena es mucho o poco?,Depilarse veces cuarentena mucho poco,"['depilarse', 'veces', 'cuarentena', 'mucho', 'poco']","['depil', 'vec', 'cuarenten', 'much', 'poc']",1
87548,87548,87548,"[,]",2020-05-11 22:52:19+00:00,Deseo profundamente que termine esta cuarentena de mierda,Deseo profundamente termine esta cuarentena mierda,"['deseo', 'profundamente', 'termine', 'esta', 'cuarentena', 'mierda']","['dese', 'profund', 'termin', 'esta', 'cuarenten', 'mierd']",0
87551,87551,87551,"[,]",2020-05-11 22:52:22+00:00,Necesito un chocolate para seguir soportando esta cuarentena,Necesito chocolate para seguir soportando esta cuarentena,"['necesito', 'chocolate', 'para', 'seguir', 'soportando', 'esta', 'cuarentena']","['necesit', 'chocolat', 'par', 'segu', 'soport', 'esta', 'cuarenten']",0
87605,87605,87605,"[,]",2020-05-11 22:54:16+00:00,Nivel de embole en cuarentena: estoy considerando hacer mi propia muzzarella,Nivel embole cuarentena estoy considerando hacer propia muzzarella,"['nivel', 'embole', 'cuarentena', 'estoy', 'considerando', 'hacer', 'propia', 'muzzarella']","['nivel', 'embol', 'cuarenten', 'estoy', 'consider', 'hac', 'propi', 'muzzarell']",0
87648,87648,87648,"[,]",2020-05-11 22:55:55+00:00,basta de cuarentena pasan los días y voy acumulando novios,basta cuarentena pasan acumulando novios,"['basta', 'cuarentena', 'pasan', 'acumulando', 'novios']","['bast', 'cuarenten', 'pas', 'acumul', 'novi']",1
87668,87668,87668,"[,]",2020-05-11 22:56:42+00:00,basta de cuarentena pasan los días y voy acumulando novios are,basta cuarentena pasan acumulando novios,"['basta', 'cuarentena', 'pasan', 'acumulando', 'novios']","['bast', 'cuarenten', 'pas', 'acumul', 'novi']",1
87735,87735,87735,"[,]",2020-05-11 22:59:08+00:00,@DulceAnny_ No está gobernando. Están administrando la cuarentena,gobernando administrando cuarentena,"['gobernando', 'administrando', 'cuarentena']","['gobern', 'administr', 'cuarenten']",1
87795,87795,87795,"[,]",2020-05-11 23:01:02+00:00,No lo hago más hasta que no se termine la cuarentena,hago hasta termine cuarentena,"['hago', 'hasta', 'termine', 'cuarentena']","['hag', 'hast', 'termin', 'cuarenten']",1
87846,87846,87846,"[,]",2020-05-11 23:03:00+00:00,Cómo va su cuarentena yo empecé a ser fan de capitan ácido,cuarentena empec capitan cido,"['cuarentena', 'empec', 'capitan', 'cido']","['cuarenten', 'empec', 'capit', 'cid']",1
87871,87871,87871,"[,]",2020-05-11 23:03:57+00:00,"Me acaba de picar un mosquito con patas blancas . Dos meses de cuarentena al pero , para terminar muerta por dengue ?",acaba picar mosquito patas blancas meses cuarentena pero para terminar muerta dengue,"['acaba', 'picar', 'mosquito', 'patas', 'blancas', 'meses', 'cuarentena', 'pero', 'para', 'terminar', 'muerta', 'dengue']","['acab', 'pic', 'mosquit', 'pat', 'blanc', 'mes', 'cuarenten', 'per', 'par', 'termin', 'muert', 'deng']",0
87926,87926,87926,"[,]",2020-05-11 23:06:24+00:00,"@infobae En realidad, era una porquería... Pero, la cuarentena🙄",realidad porquer Pero cuarentena,"['realidad', 'porquer', 'pero', 'cuarentena']","['realid', 'porqu', 'per', 'cuarenten']",1
87961,87961,87961,"[,]",2020-05-11 23:07:47+00:00,@CaroVieraz Lpm... a lo q lleva la cuarentena jajaja,lleva cuarentena jajaja,"['lleva', 'cuarentena', 'jajaja']","['llev', 'cuarenten', 'jajaj']",1
87965,87965,87965,"[,]",2020-05-11 23:08:04+00:00,"Alberto: ""Destruyeron la economía sin ningún virus de por medio"" Y SI",Alberto Destruyeron econom ning virus medio,"['alberto', 'destruyeron', 'econom', 'ning', 'virus', 'medio']","['albert', 'destru', 'econom', 'ning', 'virus', 'medi']",1
87976,87976,87976,"[,]",2020-05-11 23:08:17+00:00,"Nadie respeta la cuarentena, miren lo que fue hoy..",Nadie respeta cuarentena miren,"['nadie', 'respeta', 'cuarentena', 'miren']","['nadi', 'respet', 'cuarenten', 'mir']",0
87997,87997,87997,"[,]",2020-05-11 23:08:59+00:00,"#SigamosEnCasa Los q creen q la cuarentena es mala Que pruebe con el coronavirus , con terapia intensiva y la muerte Lo dijo el Dr,Cahn",#SigamosEnCasa creen cuarentena mala pruebe coronavirus terapia intensiva muerte dijo Cahn,"['#sigamosencasa', 'creen', 'cuarentena', 'mala', 'pruebe', 'coronavirus', 'terapia', 'intensiva', 'muerte', 'dijo', 'cahn']","['#sigamosencas', 'cre', 'cuarenten', 'mal', 'prueb', 'coronavirus', 'terapi', 'intens', 'muert', 'dij', 'cahn']",1
88025,88025,88025,"[,]",2020-05-11 23:10:00+00:00,@elZample Claa está cuarentena de mierda jajjaajajaj,Claa cuarentena mierda jajjaajajaj,"['claa', 'cuarentena', 'mierda', 'jajjaajajaj']","['cla', 'cuarenten', 'mierd', 'jajjaajajaj']",0
88045,88045,88045,"[,]",2020-05-11 23:11:10+00:00,@LeiAisen Yo ya lo tengo masticado que lo pasaremos en cuarentena 🥺 (24/7),tengo masticado pasaremos cuarentena,"['tengo', 'masticado', 'pasaremos', 'cuarentena']","['teng', 'mastic', 'pas', 'cuarenten']",1
88085,88085,88085,"[,]",2020-05-11 23:12:21+00:00,Yo cada 15 minutos en cuarentena,cada minutos cuarentena,"['cada', 'minutos', 'cuarentena']","['cad', 'minut', 'cuarenten']",1
88188,88188,88188,"[,]",2020-05-11 23:16:16+00:00,@negrowernicke La cuarentena no les hace bien.,cuarentena hace bien,"['cuarentena', 'hace', 'bien']","['cuarenten', 'hac', 'bien']",1
88212,88212,88212,"[,]",2020-05-11 23:17:15+00:00,"Cuando pase la cuarentena, me tengo que conseguir un garche fijo así me pongo al día , queres ser mi garche fijo ? Ah",Cuando pase cuarentena tengo conseguir garche fijo pongo queres garche fijo,"['cuando', 'pase', 'cuarentena', 'tengo', 'conseguir', 'garche', 'fijo', 'pongo', 'queres', 'garche', 'fijo']","['cuand', 'pas', 'cuarenten', 'teng', 'consegu', 'garch', 'fij', 'pong', 'quer', 'garch', 'fij']",1
88230,88230,88230,"[,]",2020-05-11 23:18:03+00:00,@MagaGuillerme Jaj rompieron la cuarentena,rompieron cuarentena,"['rompieron', 'cuarentena']","['romp', 'cuarenten']",1
88271,88271,88271,"[,]",2020-05-11 23:19:31+00:00,"No me equivoque son 3 para hoy ,y agregó 2 más para el lunes que viene...definitivamente la cuarentena hizo cualquier cosa conmigo 😭",equivoque para agreg para lunes viene definitivamente cuarentena hizo cualquier cosa conmigo,"['equivoque', 'para', 'agreg', 'para', 'lunes', 'viene', 'definitivamente', 'cuarentena', 'hizo', 'cualquier', 'cosa', 'conmigo']","['equivoqu', 'par', 'agreg', 'par', 'lun', 'vien', 'definit', 'cuarenten', 'hiz', 'cualqui', 'cos', 'conmig']",1
88340,88340,88340,"[,]",2020-05-11 23:22:20+00:00,Real que no puedo convivir más con la energía de mierda de mi viejo. Pienso internarme en mi cuarto hasta q termine la cuarentena.,Real puedo convivir energ mierda viejo Pienso internarme cuarto hasta termine cuarentena,"['real', 'puedo', 'convivir', 'energ', 'mierda', 'viejo', 'pienso', 'internarme', 'cuarto', 'hasta', 'termine', 'cuarentena']","['real', 'pued', 'conviv', 'energ', 'mierd', 'viej', 'piens', 'intern', 'cuart', 'hast', 'termin', 'cuarenten']",1
88360,88360,88360,"[,]",2020-05-11 23:23:39+00:00,soy yo o los sueños en cuarentena cada vez se ponen más raros,cuarentena cada ponen raros,"['cuarentena', 'cada', 'ponen', 'raros']","['cuarenten', 'cad', 'pon', 'rar']",1
88421,88421,88421,"[,]",2020-05-11 23:25:36+00:00,La q nos faltaba en cuarentena,faltaba cuarentena,"['faltaba', 'cuarentena']","['falt', 'cuarenten']",1
88466,88466,88466,"[,]",2020-05-11 23:26:54+00:00,La promo XX cada vez que alargan la cuarentena jjaja,promo cada alargan cuarentena jjaja,"['promo', 'cada', 'alargan', 'cuarentena', 'jjaja']","['prom', 'cad', 'alarg', 'cuarenten', 'jjaj']",1
88510,88510,88510,"[,]",2020-05-11 23:28:13+00:00,@patriotaargenta Hoy Av Santa Fe altura Alto Palermo a full como cualquier día de semana antes de cuarentena,Santa altura Alto Palermo full como cualquier semana antes cuarentena,"['santa', 'altura', 'alto', 'palermo', 'full', 'como', 'cualquier', 'semana', 'antes', 'cuarentena']","['sant', 'altur', 'alto', 'palerm', 'full', 'com', 'cualqui', 'seman', 'antes', 'cuarenten']",1
88561,88561,88561,"[,]",2020-05-11 23:29:50+00:00,"@carouriondo @aorainoldi Enseguida la ligo yo, sos el primero de la lista cuando termine este corona",Enseguida ligo primero lista cuando termine este corona,"['enseguida', 'ligo', 'primero', 'lista', 'cuando', 'termine', 'este', 'corona']","['ensegu', 'lig', 'primer', 'list', 'cuand', 'termin', 'este', 'coron']",1
88595,88595,88595,"[,]",2020-05-11 23:30:54+00:00,@luchorembado Jajaja ya a esta altura de la cuarentena estoy muy señora mayor.,Jajaja esta altura cuarentena estoy mayor,"['jajaja', 'esta', 'altura', 'cuarentena', 'estoy', 'mayor']","['jajaj', 'esta', 'altur', 'cuarenten', 'estoy', 'mayor']",0
88618,88618,88618,"[,]",2020-05-11 23:31:58+00:00,Productores de televisión sin cuarentena.,Productores televisi cuarentena,"['productores', 'televisi', 'cuarentena']","['productor', 'televisi', 'cuarenten']",1
88661,88661,88661,"[,]",2020-05-11 23:33:16+00:00,Yo quería irme a tw desde que empezó la cuarentena xke no quería estar encerrada en un depto x tiempo indefinido y adivinen dónde estoy,quer irme desde empez cuarentena quer estar encerrada depto tiempo indefinido adivinen estoy,"['quer', 'irme', 'desde', 'empez', 'cuarentena', 'quer', 'estar', 'encerrada', 'depto', 'tiempo', 'indefinido', 'adivinen', 'estoy']","['quer', 'irme', 'desd', 'empez', 'cuarenten', 'quer', 'estar', 'encerr', 'dept', 'tiemp', 'indefin', 'adivin', 'estoy']",0
88718,88718,88718,"[,]",2020-05-11 23:35:04+00:00,Si no salgo de esta cuarentena toda marcada y con tremendo orto me mato,salgo esta cuarentena toda marcada tremendo orto mato,"['salgo', 'esta', 'cuarentena', 'toda', 'marcada', 'tremendo', 'orto', 'mato']","['salg', 'esta', 'cuarenten', 'tod', 'marc', 'tremend', 'orto', 'mat']",0
88721,88721,88721,"[,]",2020-05-11 23:35:09+00:00,Me acordé que tengo cosas en mi dpto que no son mías y las tengo que devolver🤦🏻‍♀️ Albertitooooo levantame la cuarentena porfaaaaaa!,acord tengo cosas dpto tengo devolver Albertitooooo levantame cuarentena porfaaaaaa,"['acord', 'tengo', 'cosas', 'dpto', 'tengo', 'devolver', 'albertitooooo', 'levantame', 'cuarentena', 'porfaaaaaa']","['acord', 'teng', 'cos', 'dpto', 'teng', 'devolv', 'albertitoooo', 'levantam', 'cuarenten', 'porfaaaaa']",0
88746,88746,88746,"[,]",2020-05-11 23:35:57+00:00,Ya era rarisimo que no este triste desde que empezo la cuarentena😭,rarisimo este triste desde empezo cuarentena,"['rarisimo', 'este', 'triste', 'desde', 'empezo', 'cuarentena']","['rarisim', 'este', 'trist', 'desd', 'empez', 'cuarenten']",1
88903,88903,88903,"[,]",2020-05-11 23:41:04+00:00,En tiempos de  cuarentena la Prostitución está en auge.,tiempos cuarentena Prostituci auge,"['tiempos', 'cuarentena', 'prostituci', 'auge']","['tiemp', 'cuarenten', 'prostituci', 'aug']",1
88936,88936,88936,"[,]",2020-05-11 23:42:11+00:00,@sebawainraichok  y @Berto_Romero  se conocen ?  En esta cuarentena sus series fueron de lo mejor que vi en comedia. Son dos cracks,conocen esta cuarentena series fueron mejor comedia cracks,"['conocen', 'esta', 'cuarentena', 'series', 'fueron', 'mejor', 'comedia', 'cracks']","['conoc', 'esta', 'cuarenten', 'seri', 'fueron', 'mejor', 'comedi', 'cracks']",2
89139,89139,89139,"[,]",2020-05-11 23:48:36+00:00,Si no estuviéramos en cuarentena diría que @calleypocheoffi estarían arriba de un avión. Su ausencia me está preocupando.,estuvi ramos cuarentena estar arriba ausencia preocupando,"['estuvi', 'ramos', 'cuarentena', 'estar', 'arriba', 'ausencia', 'preocupando']","['estuvi', 'ram', 'cuarenten', 'estar', 'arrib', 'ausenci', 'preocup']",1
89184,89184,89184,"[,]",2020-05-11 23:50:01+00:00,@CNNEE El corona lo tiene muy mal!! Te extrañamos Obama,corona tiene extra amos Obama,"['corona', 'tiene', 'extra', 'amos', 'obama']","['coron', 'tien', 'extra', 'amos', 'obam']",1
89270,89270,89270,"[,]",2020-05-11 23:52:17+00:00,"@CELMAR2000 @LBCeleste Seguro no se lo agarran , salis vos a la farmacia y zas! Te casas el Corona!!!  Hdp!!!!",Seguro agarran salis farmacia casas Corona,"['seguro', 'agarran', 'salis', 'farmacia', 'casas', 'corona']","['segur', 'agarr', 'salis', 'farmaci', 'cas', 'coron']",1
89322,89322,89322,"[,]",2020-05-11 23:54:01+00:00,Mi amor en cuarentena es el vinitooo,amor cuarentena vinitooo,"['amor', 'cuarentena', 'vinitooo']","['amor', 'cuarenten', 'vinitoo']",1
89566,89566,89566,"[,]",2020-05-12 00:01:51+00:00,@elpaisuy Está fantasma que se vaya a hacer la cuarentena...a una celda,fantasma vaya hacer cuarentena celda,"['fantasma', 'vaya', 'hacer', 'cuarentena', 'celda']","['fantasm', 'vay', 'hac', 'cuarenten', 'celd']",1
